"Image_ID","Scene_Type","Objects_Detected","Bounding_Boxes","Confidence"
"IMG_3778","General Incident Scene","unknown","unknown:[358.5,205.0,397.5,359.0]","1.0"
"IMG_3779","General Incident Scene","refrigerator","refrigerator:[78.37,0.0,845.05,708.73]","0.61"
"IMG_3780","General Incident Scene","unknown","unknown:[351.5,167.5,399.5,356.5]","1.0"
"IMG_3781","General Incident Scene","unknown","unknown:[358.0,187.0,392.0,359.0]","1.0"
"IMG_3782","General Incident Scene","unknown","unknown:[356.0,156.5,395.0,363.5]","1.0"
"IMG_3783","General Incident Scene","unknown","unknown:[316.0,234.5,417.0,581.5]","1.0"
"IMG_3784","General Incident Scene","unknown","unknown:[306.0,230.0,411.0,581.0]","1.0"
"IMG_3785","General Incident Scene","unknown","unknown:[302.0,230.0,402.0,581.0]","1.0"
"IMG_3786","General Incident Scene","unknown","unknown:[295.0,230.0,405.0,581.0]","1.0"
"IMG_3787","General Incident Scene","unknown","unknown:[355.0,171.0,400.0,367.0]","1.0"
"IMG_3788","General Incident Scene","unknown","unknown:[357.0,233.5,398.0,359.5]","1.0"
"IMG_3789","Fire Scene","fire","fire:[236.29,292.94,314.49,372.48]","1.0"
"IMG_3790","General Incident Scene","unknown","unknown:[351.0,191.0,401.0,362.0]","1.0"
"IMG_3791","General Incident Scene","unknown","unknown:[312.0,230.0,394.0,586.0]","1.0"
"IMG_3792","General Incident Scene","unknown","unknown:[300.5,227.5,389.5,583.5]","1.0"
"IMG_3793","General Incident Scene","unknown","unknown:[305.5,209.0,398.5,580.0]","1.0"
"IMG_3794","General Incident Scene","unknown","unknown:[305.0,221.0,399.0,586.0]","1.0"
"IMG_3795","General Incident Scene","unknown","unknown:[351.5,183.5,395.5,364.5]","1.0"
"IMG_3796","General Incident Scene","unknown","unknown:[349.0,153.5,398.0,372.5]","1.0"
"IMG_3797","General Incident Scene","unknown","unknown:[357.0,195.5,399.0,363.5]","1.0"
"IMG_3798","General Incident Scene","unknown","unknown:[352.5,202.0,399.5,367.0]","1.0"
"IMG_3799","General Incident Scene","unknown","unknown:[301.5,209.5,436.5,584.5]","1.0"
"IMG_3800","Fire Scene","fire","fire:[566.83,710.87,622.13,761.89]; fire:[715.49,806.27,740.63,822.19]; fire:[700.11,847.43,719.58,864.18]","1.0"
"IMG_3801","Fire Scene","fire","fire:[786.43,377.04,808.47,403.24]","1.0"
"IMG_3802","General Incident Scene","unknown","unknown:[284.0,213.0,402.0,580.0]","1.0"
"IMG_3803","General Incident Scene","unknown","unknown:[348.0,161.0,399.0,360.0]","1.0"
"IMG_3804","General Incident Scene","unknown","unknown:[359.0,207.5,402.0,366.5]","1.0"
"IMG_3805","General Incident Scene","unknown","unknown:[350.0,214.5,401.0,358.5]","1.0"
"IMG_3806","General Incident Scene","unknown","unknown:[348.0,220.0,408.0,354.0]","1.0"
"IMG_3807","General Incident Scene","unknown","unknown:[282.0,206.0,435.0,302.0]; unknown:[338.5,305.5,379.5,590.5]","1.0"
"IMG_3808","General Incident Scene","unknown","unknown:[262.5,209.0,451.5,304.0]; unknown:[340.5,309.0,377.5,581.0]","1.0"
"IMG_3809","General Incident Scene","unknown","unknown:[268.5,201.0,445.5,302.0]; unknown:[344.0,308.0,372.0,589.0]","1.0"
"IMG_3810","Fire Scene","fire","fire:[478.98,527.75,641.1,761.69]","1.0"
"IMG_3811","General Incident Scene","unknown","unknown:[250.5,195.5,443.5,303.5]; unknown:[344.5,310.0,374.5,582.0]","1.0"
"IMG_3812","General Incident Scene","unknown","unknown:[345.5,206.0,401.5,351.0]","1.0"
"IMG_3813","General Incident Scene","unknown","unknown:[354.0,211.0,400.0,368.0]","1.0"
"IMG_3814","General Incident Scene","unknown","unknown:[352.0,182.0,399.0,362.0]; unknown:[384.0,499.0,397.0,549.0]","1.0"
"IMG_3815","General Incident Scene","unknown","unknown:[345.0,151.0,397.0,355.0]; unknown:[385.5,508.0,395.5,552.0]","1.0"
"IMG_3816","General Incident Scene","unknown","unknown:[237.5,208.0,461.5,303.0]; unknown:[343.0,310.0,377.0,590.0]","1.0"
"IMG_3817","General Incident Scene","unknown","unknown:[245.0,192.5,476.0,303.5]; unknown:[336.5,312.0,382.5,586.0]","1.0"
"IMG_3818","General Incident Scene","unknown","unknown:[220.5,197.5,477.5,303.5]; unknown:[344.0,308.0,379.0,589.0]","1.0"
"IMG_3819","General Incident Scene","unknown","unknown:[245.0,192.5,493.0,304.5]; unknown:[340.5,313.5,378.5,593.5]","1.0"
"IMG_3820","Fire Scene","fire","fire:[787.32,381.82,806.33,403.33]","1.0"
"IMG_3821","General Incident Scene","unknown","unknown:[355.5,141.0,398.5,359.0]; unknown:[399.0,425.5,407.0,443.5]; unknown:[385.0,494.5,397.0,552.5]","1.0"
"IMG_3822","Fire Scene","unknown","unknown:[346.0,151.0,401.0,360.0]; unknown:[383.0,497.5,398.0,551.5]","1.0"
"IMG_3823","Fire Scene","unknown","unknown:[346.5,172.5,406.5,364.5]; unknown:[383.0,380.0,408.0,451.0]; unknown:[381.5,491.0,399.5,547.0]","1.0"
"IMG_3824","General Incident Scene","unknown","unknown:[205.5,194.5,468.5,303.5]; unknown:[340.5,311.0,378.5,586.0]","1.0"
"IMG_3825","General Incident Scene","unknown","unknown:[214.0,198.5,499.0,305.5]; unknown:[345.0,312.0,377.0,586.0]","1.0"
"IMG_3826","General Incident Scene","unknown","unknown:[183.0,193.0,525.0,299.0]; unknown:[340.5,308.5,380.5,582.5]","1.0"
"IMG_3827","General Incident Scene","unknown","unknown:[207.5,186.5,512.5,304.5]; unknown:[339.5,311.0,382.5,589.0]","1.0"
"IMG_3828","General Incident Scene","unknown","unknown:[170.5,188.5,512.5,303.5]; unknown:[339.5,314.0,378.5,589.0]","1.0"
"IMG_3829","General Incident Scene","unknown","unknown:[165.0,194.0,514.0,300.0]; unknown:[331.0,314.0,386.0,589.0]","1.0"
"IMG_3830","General Incident Scene","unknown","unknown:[174.0,192.0,514.0,306.0]; unknown:[332.5,316.5,383.5,590.5]","1.0"
"IMG_3831","Fire Scene","fire","fire:[437.66,415.32,516.76,447.57]","1.0"
"IMG_3832","General Incident Scene","unknown","unknown:[124.0,181.0,559.0,303.0]; unknown:[332.5,309.5,393.5,583.5]","1.0"
"IMG_3833","General Incident Scene","unknown","unknown:[156.5,180.0,544.5,302.0]; unknown:[330.5,312.0,390.5,589.0]","1.0"
"IMG_3834","General Incident Scene","unknown","unknown:[150.0,176.5,556.0,297.5]; unknown:[336.0,306.5,387.0,585.5]","1.0"
"IMG_3835","General Incident Scene","unknown","unknown:[141.0,180.0,547.0,302.0]; unknown:[327.0,307.5,384.0,585.5]","1.0"
"IMG_3836","General Incident Scene","unknown","unknown:[159.0,188.5,539.0,302.5]; unknown:[318.5,316.5,392.5,603.5]","1.0"
"IMG_3837","General Incident Scene","unknown","unknown:[151.0,181.0,578.0,299.0]; unknown:[318.5,313.5,397.5,585.5]","1.0"
"IMG_3838","General Incident Scene","unknown","unknown:[125.5,171.0,553.5,298.0]; unknown:[330.0,310.0,393.0,586.0]","1.0"
"IMG_3839","General Incident Scene","unknown","unknown:[110.0,164.5,533.0,301.5]; unknown:[323.0,307.5,395.0,582.5]","1.0"
"IMG_3840","General Incident Scene","refrigerator","refrigerator:[72.25,0.0,836.49,710.74]","0.68"
"IMG_3841","General Incident Scene","unknown","unknown:[115.5,174.5,564.5,301.5]; unknown:[321.5,308.5,400.5,582.5]","1.0"
"IMG_3842","General Incident Scene","unknown","unknown:[270.5,0.0,406.5,646.0]","1.0"
"IMG_3843","General Incident Scene","unknown","unknown:[280.5,33.0,409.5,648.0]","1.0"
"IMG_3844","General Incident Scene","unknown","unknown:[283.0,1.0,405.0,647.0]","1.0"
"IMG_3845","Fire Scene","unknown","unknown:[287.5,2.5,407.5,664.5]","1.0"
"IMG_3846","General Incident Scene","unknown","unknown:[273.0,22.0,408.0,652.0]","1.0"
"IMG_3847","General Incident Scene","unknown","unknown:[280.0,8.0,406.0,668.0]","1.0"
"IMG_3848","General Incident Scene","unknown","unknown:[270.0,6.5,416.0,650.5]","1.0"
"IMG_3849","General Incident Scene","unknown","unknown:[260.0,10.0,406.0,662.0]","1.0"
"IMG_3850","Fire Scene","fire","fire:[259.98,312.34,320.04,366.24]; fire:[231.23,287.52,257.09,315.56]","1.0"
"IMG_3851","General Incident Scene","unknown","unknown:[273.0,4.5,418.0,651.5]","1.0"
"IMG_3852","General Incident Scene","unknown","unknown:[276.5,8.5,412.5,662.5]","1.0"
"IMG_3853","General Incident Scene","unknown","unknown:[278.5,14.5,417.5,676.5]","1.0"
"IMG_3854","General Incident Scene","unknown","unknown:[295.0,20.0,404.0,666.0]","1.0"
"IMG_3855","Fire Scene","unknown","unknown:[262.5,24.0,407.5,670.0]","1.0"
"IMG_3856","Fire Scene","unknown","unknown:[277.0,50.0,397.0,668.0]","1.0"
"IMG_3857","General Incident Scene","unknown","unknown:[259.5,10.0,409.5,661.0]","1.0"
"IMG_3858","General Incident Scene","unknown","unknown:[294.5,11.0,409.5,666.0]","1.0"
"IMG_3859","General Incident Scene","unknown","unknown:[267.5,3.0,406.5,670.0]","1.0"
"IMG_3860","General Incident Scene","unknown","unknown:[275.5,22.0,409.5,671.0]","1.0"
"IMG_3861","General Incident Scene","unknown","unknown:[260.5,11.0,465.5,671.0]","1.0"
"IMG_3862","General Incident Scene","unknown","unknown:[262.5,17.5,420.5,673.5]","1.0"
"IMG_3863","General Incident Scene","unknown","unknown:[228.0,9.0,442.0,667.0]","1.0"
"IMG_3864","Fire Scene","unknown","unknown:[290.5,27.5,407.5,622.5]","1.0"
"IMG_3865","General Incident Scene","unknown","unknown:[294.0,17.0,402.0,629.0]","1.0"
"IMG_3866","General Incident Scene","unknown","unknown:[285.0,16.5,403.0,612.5]","1.0"
"IMG_3867","General Incident Scene","unknown","unknown:[293.0,52.0,400.0,610.0]","1.0"
"IMG_3868","Fire Scene","fire","fire:[787.73,380.58,806.79,403.28]","1.0"
"IMG_3869","Fire Scene","unknown","unknown:[284.0,35.5,399.0,636.5]","1.0"
"IMG_3870","Fire Scene","unknown","unknown:[312.0,43.5,396.0,504.5]; unknown:[361.0,585.5,377.0,622.5]","1.0"
"IMG_3871","Fire Scene","unknown","unknown:[308.5,10.0,393.5,538.0]; unknown:[327.5,561.0,343.5,585.0]","1.0"
"IMG_3872","Fire Scene","unknown","unknown:[308.5,70.0,392.5,557.0]","1.0"
"IMG_3873","General Incident Scene","unknown","unknown:[308.5,64.0,390.5,559.0]","1.0"
"IMG_3874","Fire Scene","unknown","unknown:[315.0,84.0,393.0,508.0]; unknown:[331.0,525.5,340.0,547.5]","1.0"
"IMG_3875","Fire Scene","unknown","unknown:[319.5,117.0,392.5,509.0]; unknown:[329.5,522.0,340.5,548.0]","1.0"
"IMG_3876","General Incident Scene","unknown","unknown:[320.0,147.5,392.0,521.5]","1.0"
"IMG_3877","General Incident Scene","unknown","unknown:[325.0,121.0,393.0,511.0]","1.0"
"IMG_3878","General Incident Scene","unknown","unknown:[322.5,128.5,399.5,204.5]; unknown:[322.5,228.5,357.5,292.5]; unknown:[326.0,305.5,392.0,351.5]; unknown:[330.5,365.5,343.5,465.5]; unknown:[355.5,358.0,372.5,378.0]","1.0"
"IMG_3879","Fire Scene","fire","fire:[491.24,450.34,740.0,774.9]","1.0"
"IMG_3880","General Incident Scene","unknown","unknown:[325.5,123.5,393.5,205.5]; unknown:[326.5,210.0,364.5,297.0]; unknown:[323.5,312.0,354.5,460.0]; unknown:[357.0,300.5,389.0,405.5]","1.0"
"IMG_3881","General Incident Scene","unknown","unknown:[329.0,105.5,400.0,300.5]; unknown:[358.5,309.5,388.5,414.5]; unknown:[324.5,343.0,351.5,397.0]; unknown:[328.0,421.0,348.0,459.0]","1.0"
"IMG_3882","General Incident Scene","unknown","unknown:[327.5,120.0,392.5,242.0]; unknown:[330.5,257.5,359.5,295.5]; unknown:[357.5,306.5,369.5,332.5]; unknown:[375.5,296.0,388.5,361.0]; unknown:[335.0,363.0,352.0,399.0]; unknown:[335.0,414.5,344.0,464.5]","1.0"
"IMG_3883","General Incident Scene","unknown","unknown:[326.0,42.0,351.0,139.0]","1.0"
"IMG_3884","General Incident Scene","unknown","unknown:[318.5,25.5,353.5,123.5]","1.0"
"IMG_3885","General Incident Scene","unknown","unknown:[329.0,52.5,350.0,133.5]","1.0"
"IMG_3886","General Incident Scene","unknown","unknown:[320.5,28.0,354.5,129.0]","1.0"
"IMG_3887","General Incident Scene","unknown","unknown:[322.0,25.5,358.0,134.5]","1.0"
"IMG_3888","General Incident Scene","unknown","unknown:[321.0,28.0,356.0,130.0]","1.0"
"IMG_3889","Fire Scene","fire","fire:[442.98,405.35,516.1,446.43]","1.0"
"IMG_3890","General Incident Scene","unknown","unknown:[323.5,22.5,346.5,124.5]","1.0"
"IMG_3891","General Incident Scene","unknown","unknown:[317.0,525.5,370.0,671.5]","1.0"
"IMG_3892","General Incident Scene","unknown","unknown:[317.0,521.0,373.0,673.0]","1.0"
"IMG_3893","General Incident Scene","unknown","unknown:[316.5,504.0,367.5,678.0]","1.0"
"IMG_3894","General Incident Scene","unknown","unknown:[317.5,509.0,372.5,678.0]","1.0"
"IMG_3895","General Incident Scene","unknown","unknown:[316.5,501.0,370.5,677.0]","1.0"
"IMG_3896","General Incident Scene","unknown","unknown:[310.5,477.5,375.5,674.5]","1.0"
"IMG_3897","Fire Scene","fire","fire:[569.61,720.15,622.41,763.51]; fire:[714.63,807.24,738.39,822.44]; fire:[697.54,848.74,721.31,865.67]","1.0"
"IMG_3898","General Incident Scene","refrigerator","refrigerator:[72.39,0.0,868.37,713.83]","0.73"
"IMG_3899","General Incident Scene","unknown","unknown:[310.5,459.0,376.5,677.0]","1.0"
"IMG_3900","General Incident Scene","unknown","unknown:[309.5,446.5,376.5,690.5]","1.0"
"IMG_3901","General Incident Scene","unknown","unknown:[310.0,446.5,377.0,685.5]","1.0"
"IMG_3902","General Incident Scene","unknown","unknown:[309.0,440.0,377.0,688.0]","1.0"
"IMG_3903","General Incident Scene","unknown","unknown:[308.0,438.0,373.0,678.0]","1.0"
"IMG_3904","General Incident Scene","unknown","unknown:[307.0,433.0,376.0,687.0]","1.0"
"IMG_3905","General Incident Scene","unknown","unknown:[303.5,395.5,375.5,693.5]","1.0"
"IMG_3906","General Incident Scene","unknown","unknown:[306.5,407.5,376.5,686.5]","1.0"
"IMG_3907","General Incident Scene","unknown","unknown:[306.0,423.5,378.0,683.5]","1.0"
"IMG_3908","Fire Scene","fire","fire:[436.88,416.13,516.68,447.0]","1.0"
"IMG_3909","General Incident Scene","unknown","unknown:[308.5,400.0,376.5,686.0]","1.0"
"IMG_3910","General Incident Scene","unknown","unknown:[306.0,431.0,378.0,676.0]","1.0"
"IMG_3911","General Incident Scene","unknown","unknown:[313.0,433.0,376.0,669.0]","1.0"
"IMG_3912","General Incident Scene","unknown","unknown:[309.0,416.5,380.0,670.5]","1.0"
"IMG_3913","General Incident Scene","unknown","unknown:[307.5,417.5,380.5,673.5]","1.0"
"IMG_3914","General Incident Scene","unknown","unknown:[306.5,314.5,381.5,674.5]","1.0"
"IMG_3915","General Incident Scene","unknown","unknown:[305.5,338.0,380.5,679.0]","1.0"
"IMG_3916","General Incident Scene","unknown","unknown:[306.0,298.0,378.0,698.0]","1.0"
"IMG_3917","General Incident Scene","unknown","unknown:[329.5,284.5,367.5,551.5]","1.0"
"IMG_3918","General Incident Scene","unknown","unknown:[329.5,294.5,366.5,543.5]","1.0"
"IMG_3919","Fire Scene","unknown","unknown:[322.5,255.0,370.5,539.0]","1.0"
"IMG_3920","General Incident Scene","unknown","unknown:[322.5,295.5,368.5,535.5]","1.0"
"IMG_3921","General Incident Scene","unknown","unknown:[327.5,311.0,378.5,530.0]","1.0"
"IMG_3922","Fire Scene","unknown","unknown:[323.5,272.0,356.5,332.0]; unknown:[326.5,341.0,369.5,539.0]","1.0"
"IMG_3923","General Incident Scene","unknown","unknown:[330.5,273.0,369.5,541.0]","1.0"
"IMG_3924","Fire Scene","unknown","unknown:[329.5,258.5,369.5,534.5]","1.0"
"IMG_3925","General Incident Scene","unknown","unknown:[325.5,252.0,368.5,539.0]","1.0"
"IMG_3926","General Incident Scene","unknown","unknown:[326.5,295.5,369.5,533.5]","1.0"
"IMG_3927","General Incident Scene","unknown","unknown:[328.0,318.0,369.0,534.0]","1.0"
"IMG_3928","General Incident Scene","unknown","unknown:[326.5,235.5,369.5,546.5]","1.0"
"IMG_3929","General Incident Scene","unknown","unknown:[321.0,291.0,370.0,537.0]; unknown:[337.0,226.5,354.0,261.5]","1.0"
"IMG_3930","General Incident Scene","unknown","unknown:[326.5,304.0,367.5,539.0]","1.0"
"IMG_3931","General Incident Scene","unknown","unknown:[326.5,309.0,366.5,539.0]","1.0"
"IMG_3932","Fire Scene","unknown","unknown:[325.5,275.5,368.5,533.5]","1.0"
"IMG_3933","General Incident Scene","unknown","unknown:[328.0,282.5,369.0,544.5]","1.0"
"IMG_3934","Fire Scene","unknown","unknown:[329.5,257.5,366.5,546.5]","1.0"
"IMG_3935","Fire Scene","unknown","unknown:[331.5,313.0,367.5,538.0]","1.0"
"IMG_3936","Fire Scene","unknown","unknown:[333.0,293.5,371.0,533.5]","1.0"
"IMG_3937","Fire Scene","unknown","unknown:[334.5,303.0,376.5,540.0]","1.0"
"IMG_3938","Fire Scene","fire","fire:[787.51,378.87,805.79,403.27]","1.0"
"IMG_3939","General Incident Scene","unknown","unknown:[335.0,372.5,385.0,547.5]","1.0"
"IMG_3940","Fire Scene","unknown","unknown:[329.0,345.5,380.0,534.5]","1.0"
"IMG_3941","General Incident Scene","unknown","unknown:[341.0,323.5,388.0,542.5]","1.0"
"IMG_3942","General Incident Scene","unknown","unknown:[323.0,410.0,372.0,518.0]","1.0"
"IMG_3943","General Incident Scene","unknown","unknown:[325.0,322.0,371.0,530.0]","1.0"
"IMG_3944","General Incident Scene","unknown","unknown:[341.5,361.5,371.5,544.5]","1.0"
"IMG_3945","General Incident Scene","unknown","unknown:[334.0,349.0,370.0,530.0]","1.0"
"IMG_3946","Fire Scene","unknown","unknown:[316.0,313.5,375.0,526.5]","1.0"
"IMG_3947","Fire Scene","unknown","unknown:[324.5,288.5,375.5,532.5]","1.0"
"IMG_3948","Fire Scene","unknown","unknown:[322.5,238.0,358.5,328.0]; unknown:[315.0,339.5,378.0,533.5]","1.0"
"IMG_3949","Fire Scene","fire","fire:[562.65,715.82,623.35,764.24]; fire:[714.83,805.0,740.03,823.98]","1.0"
"IMG_3950","Fire Scene","unknown","unknown:[312.5,295.5,376.5,538.5]","1.0"
"IMG_3951","Fire Scene","unknown","unknown:[328.5,252.5,394.5,533.5]; unknown:[358.5,554.5,398.5,675.5]","1.0"
"IMG_3952","Fire Scene","unknown","unknown:[326.0,264.5,388.0,535.5]; unknown:[360.5,586.5,404.5,672.5]","1.0"
"IMG_3953","General Incident Scene","unknown","unknown:[333.0,219.0,392.0,541.0]; unknown:[369.0,612.0,399.0,670.0]","1.0"
"IMG_3954","General Incident Scene","unknown","unknown:[332.5,173.5,386.5,534.5]; unknown:[362.5,584.5,404.5,675.5]","1.0"
"IMG_3955","General Incident Scene","unknown","unknown:[319.5,264.0,407.5,680.0]","1.0"
"IMG_3956","General Incident Scene","unknown","unknown:[325.5,214.0,410.5,680.0]","1.0"
"IMG_3957","General Incident Scene","unknown","unknown:[334.5,182.0,422.5,290.0]; unknown:[325.5,296.5,406.5,672.5]","1.0"
"IMG_3958","General Incident Scene","unknown","unknown:[335.5,196.5,410.5,682.5]","1.0"
"IMG_3959","General Incident Scene","refrigerator","refrigerator:[71.79,0.0,838.54,708.35]","0.71"
"IMG_3960","General Incident Scene","unknown","unknown:[325.5,276.5,426.5,682.5]","1.0"
"IMG_3961","Fire Scene","unknown","unknown:[326.0,125.5,423.0,676.5]","1.0"
"IMG_3962","General Incident Scene","unknown","unknown:[330.5,249.5,411.5,674.5]","1.0"
"IMG_3963","General Incident Scene","unknown","unknown:[329.0,254.5,406.0,683.5]","1.0"
"IMG_3964","General Incident Scene","unknown","unknown:[327.5,261.0,405.5,688.0]","1.0"
"IMG_3965","General Incident Scene","unknown","unknown:[326.0,285.0,407.0,679.0]","1.0"
"IMG_3966","Fire Scene","unknown","unknown:[314.5,274.5,413.5,673.5]","1.0"
"IMG_3967","General Incident Scene","unknown","unknown:[304.5,263.0,404.5,681.0]","1.0"
"IMG_3968","Fire Scene","unknown","unknown:[327.0,278.5,400.0,675.5]; unknown:[310.0,152.0,376.0,210.0]","1.0"
"IMG_3969","General Incident Scene","unknown","unknown:[351.0,159.0,393.0,253.0]; unknown:[318.5,274.5,390.5,523.5]; unknown:[356.0,526.5,399.0,675.5]","1.0"
"IMG_3970","Fire Scene","unknown","unknown:[309.0,115.0,376.0,529.0]; unknown:[370.0,624.5,393.0,667.5]","1.0"
"IMG_3971","Fire Scene","unknown","unknown:[309.0,153.5,397.0,534.5]","1.0"
"IMG_3972","General Incident Scene","unknown","unknown:[313.5,75.5,386.5,535.5]","1.0"
"IMG_3973","General Incident Scene","unknown","unknown:[303.5,274.0,376.5,529.0]","1.0"
"IMG_3974","General Incident Scene","unknown","unknown:[303.0,169.5,380.0,533.5]","1.0"
"IMG_3975","General Incident Scene","unknown","unknown:[294.0,293.0,383.0,527.0]; unknown:[370.0,566.5,376.0,663.5]","1.0"
"IMG_3976","General Incident Scene","unknown","unknown:[280.5,114.0,335.5,248.0]; unknown:[300.0,281.0,384.0,522.0]","1.0"
"IMG_3977","Fire Scene","fire","fire:[243.75,319.67,310.64,365.41]; fire:[244.61,284.93,285.61,325.54]","1.0"
"IMG_3978","General Incident Scene","unknown","unknown:[285.5,190.0,388.5,528.0]","1.0"
"IMG_3979","General Incident Scene","unknown","unknown:[305.0,220.0,388.0,519.0]; unknown:[376.0,619.0,399.0,662.0]","1.0"
"IMG_3980","General Incident Scene","unknown","unknown:[296.5,197.5,384.5,532.5]; unknown:[368.0,597.0,382.0,649.0]","1.0"
"IMG_3981","Fire Scene","unknown","unknown:[298.5,254.5,394.5,532.5]; unknown:[371.5,598.5,379.5,654.5]","1.0"
"IMG_3982","General Incident Scene","unknown","unknown:[288.0,211.0,395.0,533.0]; unknown:[369.5,597.5,379.5,661.5]","1.0"
"IMG_3983","General Incident Scene","unknown","unknown:[288.0,187.5,376.0,284.5]; unknown:[291.5,301.0,386.5,527.0]","1.0"
"IMG_3984","General Incident Scene","unknown","unknown:[297.0,259.0,387.0,528.0]","1.0"
"IMG_3985","Fire Scene","unknown","unknown:[300.0,190.0,391.0,528.0]","1.0"
"IMG_3986","General Incident Scene","unknown","unknown:[316.5,184.5,392.5,535.5]","1.0"
"IMG_3987","General Incident Scene","unknown","unknown:[316.0,257.5,400.0,531.5]; unknown:[368.0,588.0,382.0,670.0]","1.0"
"IMG_3988","Fire Scene","unknown","unknown:[293.0,226.5,396.0,516.5]","1.0"
"IMG_3989","General Incident Scene","unknown","unknown:[295.5,265.5,387.5,527.5]; unknown:[340.5,164.5,380.5,245.5]","1.0"
